placeid,lat,lon,opened_sunday,State,city,elevation,population,nearest_hotel,nearest_railstation
ChIJbSbUd8hXvEcRmXo4MT6PL8Y,50.49268,8.655,0,HE,Gießen,176,3000,10075.8338122,7564.14306093
ChIJOyMFUXkPvUcRsob0ftz0QT4,50.1794644,8.7359516,0,HE,Wetteraukreis,117,30736,986.650720109,147.531734518
ChIJzb_BqVcEvUcR4Rz-Jw5llBY,50.2325,8.75565,0,HE,Wetteraukreis,118,21642,440.654670396,5055.6386109
ChIJQ7VzwZkHvUcRa7dQbmLeiv8,50.2259967,8.6188513,0,HE,Hochtaunuskreis,202,24435,113.123607201,6777.65114655
ChIJjSGVotUOvUcR9F6cwifo0Bg,50.14635,8.68216,0,HE,"Frankfurt am Main, Stadt",117,30736,1125.68602918,2723.13620711
ChIJcznTdzThvEcRGiCmal7Fap0,50.4090114,9.0058957,0,HE,Wetteraukreis,135,18241,13705.2041061,17886.5572234
ChIJw63wuv_uvEcRsXJKqmwkIlQ,50.54498,8.9657699,0,HE,Gießen,209,10205,12209.6574239,17135.9319387
ChIJTVis5gusvUcR9OvN-i_4xFA,50.30089,8.506702,0,HE,Hochtaunuskreis,299,13511,8794.7408506,6017.36520002
ChIJbcf5HfkIvUcRqcHPXU9zo3U,50.156817,8.6333337,0,HE,"Frankfurt am Main, Stadt",170,10170,144.250462622,3392.05604282
ChIJh_Y7pZQOvUcRf9YvyWux4Dw,50.1244976,8.7042123,0,HE,"Frankfurt am Main, Stadt",117,30736,733.810562601,1317.13280873
ChIJDe_5mM4YvUcRoqt9h1GB4ns,50.24319,8.99545,0,HE,Main-Kinzig-Kreis,124,12660,8293.12794331,8278.13750516
ChIJSfPpShwXvUcRvLVvHYE8Qd4,50.13215,8.92172,1,HE,Main-Kinzig-Kreis,116,20892,244.540791,937.11978656
ChIJKwQJDd4OvUcRg-ZIdwKBDxE,50.14016,8.69995,0,HE,"Frankfurt am Main, Stadt",117,30736,204.035102222,3085.32267549
ChIJG6GthENMvEcR_pP77-AOd3g,50.43316,8.37334,0,HE,Limburg-Weilburg,179,9402,6416.80286631,11789.5170367
ChIJ0VPg8vsZvUcRsDxE0Uq2Df0,50.17807,8.90766,0,HE,Main-Kinzig-Kreis,116,20892,5449.0269081,5085.68701416
ChIJp7uzuuEWvUcRH_B8Ll1t4qE,50.13162,8.91044,0,HE,Main-Kinzig-Kreis,116,20892,882.990151277,155.497257831
ChIJAQAAQAAMvUcROh_ysfXfgTc,50.10727,8.66379,1,HE,"Frankfurt am Main, Stadt",127,35293,115.36199282,69.3286636971
ChIJ2adYjaSgvUcRjw24TElsvss,50.10199,8.54803,0,HE,"Frankfurt am Main, Stadt",135,8149,267.574370415,404.190638025
ChIJpZNS65ILvUcR9WGL8th0BAg,50.08654,8.64538,0,HE,"Frankfurt am Main, Stadt",127,35293,221.157617387,980.743445143
ChIJ4TbIgl2uvUcR4UJnLB7Y2R0,50.26863,8.44095,0,HE,Hochtaunuskreis,417,700,8909.12118957,10498.8210743
ChIJBdhDRwGovUcRDQYtkmAj_qg,50.20076,8.58375,0,HE,Hochtaunuskreis,216,42448,990.858093122,7374.23492215
ChIJ00xtEwGnvUcRtkpzobf0nDU,50.15536,8.52676,0,HE,Main-Taunus-Kreis,142,14192,362.443189712,2155.3077965
ChIJI2_gp90LvUcRYXArV3ifk7Y,50.10197,8.63606,0,HE,"Frankfurt am Main, Stadt",128,20383,234.246936613,1963.10707152
ChIJWYr0WQkOvUcRmqS_bloLKcw,50.1058413,8.7517822,0,HE,"Offenbach am Main, Stadt",103,26485,268.074645425,2438.3459441
ChIJAQAAQAAMvUcRUSwxL51qv9g,50.10831,8.66784,0,HE,"Frankfurt am Main, Stadt",127,35293,13.5890144416,373.578012719
ChIJmclR7L8ivUcREm3_quwv3mI,50.1818483,9.0351761,0,HE,Main-Kinzig-Kreis,124,12660,959.647716089,10568.6115444
ChIJC5XySzwKvUcRZZWQGnHXmWE,50.0995193,8.5890958,0,HE,"Frankfurt am Main, Stadt",128,20383,678.903151304,649.608717759
ChIJHdbX6-YRvUcRKj2Z-4ngsv0,50.11559,8.78306,0,HE,"Offenbach am Main, Stadt",103,26485,738.988615798,2409.34735936
ChIJOazewwAOvUcRm7oGL8cBg-M,50.1041247,8.7633212,0,HE,"Offenbach am Main, Stadt",103,26485,297.180323165,3249.4262813
ChIJk_FKEkemvUcRhyoaXKkyKlM,50.1794268,8.5126146,0,HE,Hochtaunuskreis,251,17730,124.52361334,4097.01637984
ChIJ5yp2DwYOvUcR6BGEtmLuRUY,50.10495,8.7596399,0,HE,"Offenbach am Main, Stadt",103,26485,178.716137799,2989.98827311
ChIJbXG93vEXvUcRphk4OpBzLlA,50.1559979,8.9845689,0,HE,Main-Kinzig-Kreis,124,12660,4776.65088727,6021.36560456
ChIJr7DC33IWvUcRJ3DeEV_qaTE,50.1169201,8.9616466,0,HE,Main-Kinzig-Kreis,109,7198,3055.84744114,4155.13242276
ChIJ31Bw3q4OvUcR4QVmqFfbV_o,50.1128753,8.6777986,0,HE,"Frankfurt am Main, Stadt",127,35293,34.6393559714,1243.77112738
ChIJ8dF0jzg9vUcR7vVTuFubQgQ,50.1492397,9.027975,0,HE,Main-Kinzig-Kreis,124,12660,3143.93490072,8715.95881851
ChIJ6S930Ve3vUcRRIXunajZfA0,50.22013,8.267139,0,HE,Rheingau-Taunus-Kreis,276,22810,7674.63139046,2844.36673711
ChIJ1RidGN-9vUcRvqIe8jAxkEk,50.080415,8.2389341,0,HE,"Wiesbaden, Landeshauptstadt",381,29501,88.9869770992,1260.39484784
ChIJoUVEQf7uvEcRCox6xKBZ6VE,50.54337,8.969268,0,HE,Gießen,209,10205,11914.6974968,17384.4234503
ChIJr7DC33IWvUcRo7QxiF9rGBE,50.0937597,8.9519145,0,HE,Main-Kinzig-Kreis,109,7198,2846.40929749,5289.34066135
ChIJt5h4uO8SsEcRt2n0AK6b4mg,50.2036606,9.1786007,0,HE,Main-Kinzig-Kreis,149,14723,10063.7323412,20808.4840853
ChIJ8fnldVc7vUcRhIDnZJ56VXw,50.14672,9.1083,0,HE,Main-Kinzig-Kreis,124,12660,5571.66914248,14326.8983955
ChIJo1yzaxukvUcR-fqLRo3ryf4,50.1352199,8.45508,0,HE,Main-Taunus-Kreis,198,26814,2545.58900923,3552.17890437
ChIJJY7c2-8VvUcRakY624Sdxug,50.07279,8.96059,0,HE,Offenbach,109,7198,3131.30245983,7593.0010684
ChIJB59UcOa9vUcRKQgXueqUBI4,50.0710375,8.2414973,0,HE,"Wiesbaden, Landeshauptstadt",99,16845,120.848878766,220.657948999
ChIJO6yQGeCgvUcRQqKjHD54S-s,50.09761,8.50548,0,HE,"Frankfurt am Main, Stadt",145,8602,1114.30857826,1329.47644677
ChIJB59UcOa9vUcRdD3oUmUCvgg,50.07079,8.24319,1,HE,"Wiesbaden, Landeshauptstadt",131,17027,122.221680969,150.487710778
ChIJr7d8zhK-vUcRSAGFXNEJnN0,50.0775421,8.2200548,0,HE,"Wiesbaden, Landeshauptstadt",99,16845,760.688249572,1890.16477959
ChIJtzZh9yG4vUcR3wEqbLcQwsM,50.219891,8.1996042,0,HE,Rheingau-Taunus-Kreis,276,22810,9419.28123943,4383.35151431
ChIJ-22-qxZYvEcR90DBj7BMV9I,50.5382469,8.6718286,0,HE,Gießen,176,3000,4873.72526944,3717.12066235
ChIJhclXxd2lvUcRBZyECTir4Uk,50.1821772,8.470098,0,HE,Hochtaunuskreis,364,15661,302.950955047,4954.18996085
ChIJD-o1mps2o0cRIbOCpJvsisg,50.55407,9.68256,0,HE,Fulda,454,2685,421.397604584,218.705041949
ChIJZ0qZZicno0cRQJNgeOOIEas,50.30811,9.78862,0,BY,Bad Kissingen,315,7304,2892.27268592,28325.1090705
ChIJiY2_oBUro0cRi5Jzmv6s7eY,50.34905,9.52406,0,HE,Main-Kinzig-Kreis,211,17260,16675.9685721,22441.5000777
ChIJ8-wtKjsqvUcRIy0XLDk5Jcw,50.2698445,9.3749509,0,HE,Main-Kinzig-Kreis,153,13953,5918.31672558,21911.9394218
ChIJQdadI1opvUcRBqWF4gsVyuM,50.23294,9.34078,0,HE,Main-Kinzig-Kreis,171,10186,1776.30989065,24987.9855012
ChIJN1Yu1yUJo0cRu0bucLKpY0Q,50.4357359,10.3076812,0,BY,Rhön-Grabfeld,280,6254,14338.7288747,17324.4566899
ChIJn-IFHaA2o0cRycADDzoM4JU,50.54755,9.67364,0,HE,Fulda,454,2685,190.901644197,1124.37652038
ChIJAVwbm7nno0cRE1gdvv0XS2M,50.50839,11.13102,0,TH,Sonneberg,800,6485,1393.65260335,33856.2250335
ChIJGSIxIRrao0cRrpkijjfwiM0,50.3324911,11.1201758,0,BY,Coburg,340,16715,12762.8675705,20275.9127433
ChIJCSp6C8rPo0cRX3Dl596-0ag,50.2880418,10.9834351,1,BY,Coburg,340,13712,2390.54756391,20145.9121087
ChIJmTFcRhbao0cRKPoKi0wuto4,50.33229,11.12,0,BY,Coburg,340,16715,12739.9770182,20256.2364681
ChIJ3zWkfP27o0cRmfEuwfWuG_0,50.42513,10.7293299,0,TH,Hildburghausen,387,12171,10145.4430286,27386.9608842
ChIJibh7he7To0cRKYz1tX_Oi64,50.21877,11.07507,0,BY,Coburg,313,3331,7992.94621543,10064.0895041
ChIJi8JgIFAsokcRnXPXdtmbT7s,50.1042599,11.00449,0,BY,Lichtenfels,282,10618,13249.4267636,13171.8700886
ChIJkeHIA_4moUcREz4q6heepT0,50.4956892,12.1721091,0,SN,Vogtlandkreis,463,1754,2511.20624919,20138.8225524
ChIJrYZag4wmoUcRz5p7ZWYy0qw,50.49812,12.13587,1,SN,Vogtlandkreis,463,1754,44.810627523,22139.0512745
ChIJx-klovXaoEcR26OgepBhCok,50.4936582,12.3971244,0,SN,Vogtlandkreis,458,21358,11851.5304008,13418.7066389
ChIJl6ldHlUXoUcRjYyVuLYqloM,50.3184412,11.9157342,0,BY,Hof,490,5920,1194.10835962,17361.5904686
ChIJ_VSMvFbmoEcR3Mp_G_gxqi8,50.3101803,12.3182279,0,SN,Vogtlandkreis,500,7095,8904.26861198,6643.87369912
ChIJOUMNJOwcoUcRYcQhrOoiNAU,50.2486,12.03667,0,BY,Hof,521,10058,12421.6660589,8973.40013773
ChIJBRpazQD9oEcRQCEnCSGC2Pk,50.1729395,12.13219,1,BY,Wunsiedel i.Fichtelgebirge,546,17132,13034.639679,1947.2907965
ChIJKbsIIWzCoEcRNV8DPeqzq8I,50.3561552,12.4688302,0,SN,Vogtlandkreis,604,9132,9446.53989814,7457.18778356
ChIJs_e2z68QoUcRnpfP6pXMcRQ,50.3099126,11.9022146,0,BY,Hof,490,5920,863.527865896,16763.0879243
ChIJjf6l_ZC2oEcRLnJ1OZp9x_M,50.54651,12.78232,0,SN,Erzgebirgskreis,467,18523,12506.8037613,4281.61018846
ChIJf5KJgpl8lUcR6X21991StCI,49.75457,6.63719,0,RP,"Trier, kreisfreie Stadt",230,2400,57.1720873948,1003.71476631
ChIJeaOhnO7cv0cR4JbsKfB4uzo,49.97287,6.52396,0,RP,Eifelkreis Bitburg-Prüm,216,109,3487.58426581,22265.6568782
ChIJIySFFG5glUcR1rOzt2BmTXo,49.81368,6.42971,0,RP,Eifelkreis Bitburg-Prüm,274,79,7135.73259651,15568.3683295
ChIJv8pghGKQlUcRR2Cp5CbyoL8,49.6034099,6.98883,0,SL,St. Wendel,526,5710,6150.07974744,10828.6096089
ChIJW6BSPZzkvUcRut5uguSH23k,49.94848,7.78586,0,RP,Bad Kreuznach,256,2712,2001.18715614,9210.36632169
ChIJ7SQkpr0CvkcRXH6yxPCCyL0,49.79261,7.45248,0,RP,Bad Kreuznach,201,8762,4683.51546704,7350.84033211
ChIJXU_s5CzwvUcR3l-BG-nqors,49.9039,7.92361,0,RP,Mainz-Bingen,115,24657,7613.7910942,19564.1064707
ChIJrfJi-Qr0vUcRmIzNYyje5CM,49.82414,7.97576,0,RP,Alzey-Worms,125,3940,8892.49585321,23844.0301626
ChIJ_ev8orXwvUcR2MN_aHHN9E4,49.8364202,7.877139,0,RP,Bad Kreuznach,125,3940,1692.32955885,22677.9757826
ChIJ_Z6FfaL2lUcRFknjxblvtZ4,49.72685,7.32017,0,RP,Birkenfeld,288,31610,1535.15123534,5879.31913109
ChIJl0x-1PghlkcRCio-JOUY_IA,49.6615041,8.0174867,0,RP,Donnersbergkreis,177,1717,12659.0331185,24467.4118265
ChIJnbHt894ilkcRiY4x8Ewqkdo,49.59351,8.03846,0,RP,Donnersbergkreis,188,10006,16876.8165657,21339.981762
ChIJL5HsTXtwvUcRvtFtnopuUyA,49.87191,8.65161,0,HE,"Darmstadt, Wissenschaftsstadt",109,24253,168.274372879,1570.01461221
ChIJg1RtkAVzvUcRoLOVdCegq_E,49.98996,8.67082,0,HE,Offenbach,134,35416,1793.59534726,6895.95090387
ChIJxVC9GB2XvUcRZ-zw4jVcnUE,50.00162,8.25868,1,RP,"Mainz, kreisfreie Stadt",131,17027,104.426917122,85.7779797161
ChIJJ6cA7vpHvUcRDTHJGEc4ay0,49.9792183,9.1455645,0,BY,Aschaffenburg,144,10044,547.665054366,21490.8839183
ChIJL5HsTXtwvUcR9Bu4PtPVLjc,49.8708634,8.6530694,0,HE,"Darmstadt, Wissenschaftsstadt",104,25287,269.731828169,1541.07952959
ChIJN-jGChpzvUcRJ65sM_4k6tk,49.9961313,8.6758645,0,HE,Offenbach,134,35416,1592.140697,6333.87598612
ChIJr24Tq9VyvUcRQm0pDHd6_Ng,50.01937,8.6954999,0,HE,Offenbach,134,40367,329.147650084,4538.62901383
ChIJ19mTgxRpvUcR_cEBWwlUgw4,49.9057618,8.8482416,0,HE,Darmstadt-Dieburg,149,15168,8883.55093315,7436.3996081
ChIJpastPOIMvUcRWUGnnfY0PdM,50.04976,8.69872,0,HE,Offenbach,127,35293,95.2361102511,2999.22099658
ChIJfSsbmDBrvUcRiVOI6qoULsg,49.9983827,8.8804379,0,HE,Offenbach,127,16575,177.150659993,12758.2995839
ChIJu3oJeyllvUcR85VfjUAWOac,49.81924,8.68793,0,HE,Darmstadt-Dieburg,214,15367,715.220550058,4631.53731801
ChIJn_Lj9I5CvUcRBD6GHTgVCvg,49.8730748,8.9286399,0,HE,Darmstadt-Dieburg,162,21758,9750.10648958,4506.27179427
ChIJr4fEK5OdvUcRBoyAAm5idsM,49.93404,8.49098,0,HE,Groß-Gerau,109,24253,719.31936747,11557.4812846
ChIJEVa7XSWfvUcRb377ooeQzo0,50.0086083,8.4359468,0,HE,Groß-Gerau,94,20023,561.336371738,5837.88978337
ChIJ5fD-fC6ZvUcRLGrgthEF1Vc,49.9936834,8.4134256,0,HE,Groß-Gerau,89,59730,182.604598594,3965.33124893
ChIJQcFHsZh8vUcRJYFO9OtLHZQ,49.77321,8.64113,0,HE,Darmstadt-Dieburg,109,25084,6779.73708761,9142.94295567
ChIJh9ZHivFHvUcR3liAx5GJ_IA,49.9796643,9.1386856,0,BY,Aschaffenburg,144,10044,757.046615542,21582.2317228
ChIJZ9mUDPuWvUcR9267qa-Z9xs,50.00479,8.258649,0,RP,"Mainz, kreisfreie Stadt",131,17027,300.885968845,414.000438946
ChIJuaQIuIEVvUcRXE2qIx3Ul2Y,50.0448,8.96106,0,HE,Offenbach,112,19569,2710.05360049,10433.2112914
ChIJMy2dQezXl0cRCj_lFqc0ZRc,49.68078,8.62238,0,HE,Bergstraße,103,39439,542.300313967,16169.9339736
ChIJx14zmw1_vUcRqfLllafHhEw,49.75877,8.48518,0,HE,Groß-Gerau,93,9377,8145.31145476,10995.5648102
ChIJcxHEXt2ZvUcR5oKa1JPqxmg,49.98867,8.32471,0,HE,Groß-Gerau,131,17027,2013.20120034,955.798064621
ChIJXewti1-avUcReM0CjeHCWcY,49.9264334,8.3265331,0,RP,Mainz-Bingen,88,6789,4821.99465668,6607.10832374
ChIJuSfhXYHil0cRY5qak_1Fy3M,49.6642485,9.0081591,0,HE,Odenwaldkreis,207,17279,11736.471168,19418.8259837
ChIJ7RWm6uGTvUcRZpwqyrmtKcg,49.95915,8.199149,0,RP,"Mainz, kreisfreie Stadt",127,2555,2481.87949032,4418.8213077
ChIJGxIkQxCWvUcRWUCb2D-RJrE,50.04403,8.241289,0,HE,"Wiesbaden, Landeshauptstadt",131,17027,457.601099512,909.964049395
ChIJ3eZDHi0-vUcRADVFcg16jdk,50.0439645,8.9751486,0,HE,Offenbach,112,19569,3678.24352665,10918.4422705
ChIJ_S2GOuU3vUcRjKwEiiPs8P8,49.9938957,9.175779,0,BY,Aschaffenburg,144,10044,3087.60076602,19085.8936019
ChIJX5x9u2BZvUcRHRJBiQeBSCw,49.746558,9.003027,0,HE,Odenwaldkreis,187,9687,16976.7777266,10634.5978399
ChIJOXoBceCEvUcR_6ALJDYdSnY,49.8629,8.33144,0,RP,Mainz-Bingen,88,6789,1144.21695796,13579.4306508
ChIJJyqKf_BHvUcR8FdoSIx1EQo,49.9799,9.14379,1,BY,Aschaffenburg,144,10044,630.979572492,21600.5034872
ChIJl1-jN5OVvUcRfTGcy4ZWqGg,50.04463,8.198679,0,HE,"Wiesbaden, Landeshauptstadt",99,16845,2779.37833494,3713.91861229
ChIJrZ6-GB2XvUcRmwg2Yo_9q4o,50.00074,8.26811,0,RP,"Mainz, kreisfreie Stadt",131,17027,319.811718204,739.673416963
ChIJ96oHZOnUl0cRknC2ModOcjI,49.6543556,8.4537897,0,HE,Bergstraße,95,15348,5918.25886512,9982.61818091
ChIJj6wt9R8qlkcRJYL8BRJE1LQ,49.69924,8.33301,0,RP,Alzey-Worms,99,8758,6937.05009002,4627.53403262
ChIJq1BIMX8slkcRTpnmfpQg7fs,49.6332616,8.3591544,0,RP,"Worms, kreisfreie Stadt",95,15348,219.41925165,11618.5311435
ChIJXx8b_HwslkcRG0ySFxIFhLg,49.6265617,8.3629495,0,RP,"Worms, kreisfreie Stadt",95,15348,596.114053193,10940.4649427
ChIJAVwfT8ZUvUcRbYfDMpWRR2I,49.7069251,9.2632677,0,BY,Miltenberg,138,4342,1012.83850681,27095.7250617
ChIJKbHUWvEllkcRSj97oFCMh1E,49.6315,8.20171,0,RP,Alzey-Worms,160,644,11460.2621637,15475.3763852
ChIJXSCplj6OokcR3JqswfLOKeg,49.8115964,9.9759076,0,BY,Würzburg,234,7718,2620.92724718,3523.39581798
ChIJbSRV0Ux9okcRhW9zL10wlhE,49.73681,10.16123,0,BY,Kitzingen,187,1293,7324.24894704,7755.02542706
ChIJnaGDoo73okcRkpPaxSiRSzM,50.05616,10.22604,0,BY,Schweinfurt,246,771,1179.89755744,1279.64283016
ChIJ6QwDtZddokcRbKaYcMhilec,49.9044997,10.3509394,0,BY,Schweinfurt,241,6781,16221.4082627,2671.38493905
ChIJ4YYmY3GDokcRAjhEHXO891A,49.6583894,9.9452388,0,BY,Würzburg,300,4379,11306.9537352,14423.62614
ChIJcZtpYMU6okcRPQQCsQdCRL0,49.9736354,10.8720155,0,BY,Bamberg,247,3998,7129.99305942,5608.45395791
ChIJ4-bDBrf4oUcRL2OwyudLUtQ,49.5881786,10.9765582,0,BY,Erlangen,300,23319,2223.9378396,7875.89701179
ChIJbX9Pf2wWokcRHdI-XSI7bD4,49.82636,10.73976,0,BY,Bamberg,270,6412,5546.62326949,22290.7323978
ChIJY4okAoFHokcRj_p5v8R56Vc,49.9840448,10.6669671,0,BY,Haßberge,237,5614,16084.479946,12462.397859
ChIJq1lpe8-ioUcRc5QZZvF_W7g,49.94459,11.57467,0,BY,Bayreuth,386,7784,195.127076509,16564.8972677
ChIJ39IpBHj3oUcRvBUPm0h-pHs,49.6641216,11.0370295,0,BY,Erlangen-Höchstadt,267,7071,6794.95431743,16701.2878128
ChIJ_____6_4oUcR8tZyyXA_MK4,49.594427,10.9499941,0,BY,Erlangen-Höchstadt,300,23319,3268.60684694,8929.213794
ChIJB5rPPpXAoUcRDJGyq6hEUB8,49.7483463,11.5378305,0,BY,Bayreuth,433,14279,574.493133842,25636.8392074
ChIJmf5nAfNYoEcRWCl9iFqaOHs,50.001815,12.2996713,0,BY,Tirschenreuth,485,7505,24411.4366001,23306.419812
ChIJ1TDv54g4oEcRUmwJrOVWJpc,49.6958131,12.1576415,0,BY,Weiden i.d.OPf.,511,2289,5519.34158389,9789.87811747
ChIJrVGK71GyoUcR50xGzl8scrU,49.867768,11.881304,0,BY,Tirschenreuth,462,5322,22354.9373247,2969.52469662
ChIJbfWvU1c1oEcRkwUh4-djJKs,49.7299648,11.905232,0,BY,Neustadt a.d.Waldnaab,415,6790,19765.3127483,9009.86700128
ChIJ2cLcK5qolUcRN9roa93OaZ0,49.3210293,6.7751131,0,SL,Saarlouis,205,13930,1457.94103743,14053.3313813
ChIJRbQhlGimlUcRVf05A_Mm9pk,49.3580983,6.7931708,0,SL,Saarlouis,205,13930,3017.7583849,15255.6940843
ChIJIT5kG-2nlUcRSsSjDKGmb-w,49.3510599,6.72659,0,SL,Saarlouis,190,21526,2931.36389899,18723.7740276
ChIJjfUv2V2jlUcR5q6_kviHMfA,49.40965,6.90418,0,SL,Saarlouis,221,21583,11657.2583561,11098.6922103
ChIJW-WLEqm2lUcRAQouYWkOMFk,49.24067,6.98979,1,SL,Regionalverband Saarbrücken,248,18364,263.607225347,1138.82812585
ChIJOzf61C2plUcRaWZD_ysNY2I,49.2803363,6.7882395,0,SL,Saarlouis,197,41132,4753.57641327,11836.8741582
ChIJo-biamWwlUcRwPpvZDWHQn0,49.30827,6.93982,0,SL,Regionalverband Saarbrücken,227,21052,7980.07579344,4685.58372723
ChIJW-WLEqm2lUcR4OIXEmLsjkU,49.2385584,6.9918646,0,SL,Regionalverband Saarbrücken,248,18364,152.663224512,1415.47778564
ChIJsV-feffGlUcRB6zR8Ns67p0,49.34893,7.17428,0,SL,Neunkirchen,255,1970,285.141878599,9593.60288981
ChIJFQ7jl0q1lUcRXFTL-XA-DRw,49.1523247,7.0380179,0,SL,Regionalverband Saarbrücken,230,38697,7027.12861452,10691.6769332
ChIJryVgbHcLlkcRc1lTMv6QLgc,49.4768929,7.6377554,0,RP,Kaiserslautern,219,799,9486.32116615,5453.79369116
ChIJq_G2ALIKlkcRWPpkihLD4L4,49.44936,7.55441,0,RP,Kaiserslautern,242,8078,14311.0787722,8162.28224551
ChIJQZUsUrQSlkcRizq4T27V9E0,49.4346175,7.7656335,0,RP,"Kaiserslautern, kreisfreie Stadt",263,5215,1078.90206248,279.291466257
ChIJA0rexj4TlkcRxNPWCZF1LlY,49.44256,7.81782,0,RP,"Kaiserslautern, kreisfreie Stadt",263,5215,1962.09150631,2682.953755
ChIJgfGGgQvslUcRGqnkvuodEqQ,49.55153,7.24221,0,SL,St. Wendel,466,4106,13350.5880042,4883.07187421
ChIJBcSflQh8lkcRbyAwEMLVR9M,49.1936157,7.5889641,0,RP,"Pirmasens, kreisfreie Stadt",267,7638,1018.215164,1503.99836994
ChIJBzdghwG3lUcR3YFmv3uPDuw,49.27537,7.03686,0,SL,Regionalverband Saarbrücken,248,18364,4213.56396757,4802.04945911
ChIJa1r7gDfIlUcR-v9_AQZP948,49.278619,7.1164406,0,SL,Saarpfalz-Kreis,230,38697,8772.45857188,10172.4352162
ChIJ42tLea6VlUcRVVm6SqsMuEs,49.5094694,7.0918322,0,SL,St. Wendel,305,1105,6969.86186656,12379.8727789
ChIJk001GzMUlkcRFoKCFzsi5co,49.4895,7.90825,0,RP,Kaiserslautern,263,5215,7050.76504224,7088.72176216
ChIJFZnGEUfBl0cRxUuAMMmgF-M,49.42786,8.68363,0,BW,Heidelberg,111,14190,264.499478438,2724.665036
ChIJGYL71BTMl0cRTcUAKmmyenI,49.4823276,8.4497432,0,RP,"Ludwigshafen am Rhein, kreisfreie Stadt",103,32620,316.472193449,1703.36227312
ChIJHVlmYTzNl0cRODZh75TwLNo,49.52156,8.40433,0,RP,"Ludwigshafen am Rhein, kreisfreie Stadt",97,31635,3674.99419569,4534.15241246
ChIJrUs34NjAl0cRzo8_RntUDxg,49.4039903,8.6755816,1,BW,Heidelberg,111,14190,102.665617846,13.4205789522
ChIJm5rPrQLMl0cREZI565jfJOw,49.4726748,8.4719456,0,BW,Mannheim,107,11479,132.777765016,332.773222405
ChIJY56A1OfIl0cRHpSFqWf8fZw,49.43567,8.52579,0,BW,Mannheim,101,22593,3832.91337171,1442.21401177
ChIJVw9ypjfJl0cRqEAQlrO5gMo,49.4511899,8.49592,0,BW,Mannheim,107,11479,1299.26920541,3261.00663776
ChIJZaYEaQfQl0cRKAEWl84HwgY,49.5416327,8.5954635,0,HE,Bergstraße,103,32620,2579.5723073,7547.17423394
ChIJJSpLG_rNl0cRfq6TH_eJas8,49.5332373,8.4818024,0,BW,Mannheim,103,32620,4489.34603642,1846.0163713
ChIJvxsDXiPMl0cREsC13XBqXaU,49.4883759,8.4664331,1,BW,Mannheim,103,32620,202.971817004,1458.4604017
ChIJKbpfxMrMl0cRcrwkNP1V4Wc,49.49185,8.37589,0,RP,"Ludwigshafen am Rhein, kreisfreie Stadt",118,4989,4312.57844847,7100.3075842
ChIJ9x1_Fx_Ml0cRvJv06Dj9hPc,49.4811671,8.4707151,0,BW,Mannheim,107,11479,114.62259307,620.479833952
ChIJh51LFYbLl0cR4a4wKxtfyXY,49.4619,8.42887,0,RP,"Ludwigshafen am Rhein, kreisfreie Stadt",104,19209,721.094917235,3398.88772212
ChIJ25_1oYbNl0cRkr_aszWc_3w,49.54206,8.44921,0,BW,Mannheim,97,31635,5080.66426045,3092.5678434
ChIJBy3Rvbm-l0cRyCFGS6OYuHE,49.3029518,8.6433796,0,BW,Rhein-Neckar-Kreis,105,14842,157.939687381,6686.85666313
ChIJ-YCCykTOl0cRqhNBzYw9ueg,49.47965,8.47099,1,BW,Mannheim,107,11479,193.543971167,451.615604856
ChIJO7Pu0NK8l0cRmBal1h-S5fA,49.20469,8.63838,0,BW,Karlsruhe,163,12880,4507.63047019,4371.14110625
ChIJ05cWT2rMl0cRV002qohhUK4,49.483044,8.445417,0,RP,"Ludwigshafen am Rhein, kreisfreie Stadt",103,32620,120.448356176,2020.24215267
ChIJs7FzYlvMl0cR5fbZIEISh00,49.491224,8.43696,0,RP,"Ludwigshafen am Rhein, kreisfreie Stadt",103,32620,937.402381752,3007.01884816
ChIJdSGi4M7yl0cR4UMm_TFcQcs,49.34905,8.9875399,0,BW,Neckar-Odenwald-Kreis,187,4091,13228.9875552,7455.47834063
ChIJ-VDHFP3Kl0cRal7LtpHhhG0,49.42592,8.3957599,0,RP,Rhein-Pfalz-Kreis,104,19209,4317.20764769,361.911950546
ChIJM_GknrKwl0cRS8A0-A1oixo,49.2946991,8.5088152,0,BW,Rhein-Neckar-Kreis,104,20614,3845.09502717,11834.729852
ChIJT6JsHO2Jl0cRlcsJ3dZoi9g,49.23848,9.10234,0,BW,Heilbronn,232,20581,3337.55816655,14964.9136303
ChIJ4RqJsUkzlkcRTC9C3-aLmeI,49.489147,8.364681,0,RP,"Ludwigshafen am Rhein, kreisfreie Stadt",118,4989,4386.02959319,7416.35510244
ChIJ9_w2bqypl0cRLLjnHhlUlss,49.09436,8.4062,0,BW,Karlsruhe,115,9556,5609.79029567,8387.95537206
ChIJx-URm9yEl0cROC1wehTRy8o,49.1351299,8.90546,1,BW,Heilbronn,190,21179,13201.1375637,10511.8097923
ChIJr2uYdO8lmEcRoGqQ5gwgqQo,49.17019,9.2230899,0,BW,Heilbronn,174,27413,780.815307033,24662.6749202
ChIJwefwidAlmEcROpdujAUOedU,49.19101,9.22442,0,BW,Heilbronn,174,27413,303.036006691,22612.2128626
ChIJ2U-QXTuZl0cRTTG1Mi9f4ps,49.122193,8.7207329,0,BW,Karlsruhe,118,42785,8652.287343,6212.64411276
