placeid,DayOfWeek,OpenTime,CloseTime,OpenDuration
ChIJG5nYE-VVn0cRwSOZ08VvXi4,5,8.0,20.0,12.0
ChIJH1fs8VxUn0cR0gpGt7htpZA,5,8.0,20.0,12.0
ChIJSaygObVXn0cRd1x9OFcYfGY,5,8.5,19.0,10.5
ChIJXUqpSIhZn0cRw6RKS-sW1v0,5,9.0,20.0,11.0
ChIJrS66N5JXn0cRGgWnDDbyCwg,5,8.5,20.0,11.5
ChIJhW7o6PGqmEcRV4JAolg7Ms8,5,8.0,20.0,12.0
ChIJZRaW0BdYn0cR9zEOIHRtr1k,5,8.0,20.0,12.0
ChIJqdQccYNQn0cRd_JrK4oBf4g,5,8.0,20.0,12.0
ChIJpW68b_SpmEcRD63RfDBmSpo,5,8.0,20.0,12.0
ChIJ_X7CUG5cn0cReV4KE9DwDm8,5,8.0,20.0,12.0
ChIJ10V4ljpEn0cRVmX6v13riX0,5,8.0,20.0,12.0
ChIJMz_AGpPkoUcR1j-rkthIITI,5,8.5,20.0,11.5
ChIJyZXfL2mymEcRwY3fawu5DkA,5,8.0,20.0,12.0
ChIJWXTrOtdgn0cRNrmYwIn8ilA,5,8.5,18.5,10.0
ChIJCxkgQC7noUcRLiG1yB9dSUI,5,8.0,20.0,12.0
ChIJg9S2vnazmEcRSHc27rKKT2o,5,8.0,20.0,12.0
ChIJeyFgfVJAn0cRKHZfHf3PUTk,5,8.0,20.0,12.0
ChIJx96yv5Nvn0cRikWzascj6io,5,8.0,20.0,12.0
ChIJz8VYQsi4mEcR4dBSsLYhmAg,5,8.0,20.0,12.0
ChIJf7dx3fFZn0cR1b1OOKQA_us,5,8.5,20.0,11.5
ChIJJSJLLDO6mEcRTdU9N1B9luM,5,8.5,20.0,11.5
ChIJt9ErrKckoEcRFNcXnOqKZ5U,5,8.0,20.0,12.0
ChIJMZGKdZ2Ln0cR9QD9hLLMbq0,5,8.0,20.0,12.0
ChIJ50kn5k8qoEcR2gDqFbMueJI,5,8.0,20.0,12.0
ChIJ74h7tmv9n0cRcoqVGMRVE20,5,8.0,20.0,12.0
ChIJMWiM24HUoUcRg3U4BHO02vc,5,8.5,20.0,11.5
ChIJU7FDhYyen0cRLRG0949VCpc,5,8.0,20.0,12.0
ChIJSecq-zsboEcRCzSKHJfL9H4,5,8.0,20.0,12.0
ChIJW4DDaa6yCkcR6hKW4jinf4o,5,8.0,20.0,12.0
ChIJQRVuFihPdUcR8StB_K-ugDw,5,8.0,19.0,11.0
ChIJXRLm308Gl0cRSs3oDTkUqaY,5,8.0,20.0,12.0
ChIJe_7v21wGl0cRrpBc3ufmbG4,5,8.0,20.0,12.0
ChIJGYqnY6idl0cRNu44inGXu48,5,8.0,20.0,12.0
ChIJB-5kdqoMl0cRg8oJHeRo3J4,5,8.0,20.0,12.0
ChIJXRLm308Gl0cR7TCNsy1t9oo,5,8.0,20.0,12.0
ChIJHepUjUAGl0cR_w5LHYpp0Mo,5,8.5,19.0,10.5
ChIJq1SjC8nfmUcRQLWXgySn2Os,5,8.5,22.0,13.5
ChIJY81GzDXbmUcRrErByYbY2Qg,5,9.0,20.0,11.0
ChIJEb5mJO3WmUcRiCzT4-Bm6zY,5,8.5,19.0,10.5
ChIJd4sWf1_RmUcRYqi-ghs3aYo,5,10.0,20.0,10.0
ChIJeWHSbK7VmUcRmcom99JnCFg,5,9.0,20.0,11.0
ChIJaeNHpSLFmUcRmhMwiOHJE6s,5,8.5,20.0,11.5
ChIJY81GzDXbmUcRGaSjyOoDETU,5,9.5,20.0,10.5
ChIJM3mQlP_PmUcRhn0OvT9WMUE,5,8.5,20.0,11.5
ChIJ8Ws7F3PZmUcRvX5L-jlBkoA,5,8.0,20.0,12.0
ChIJAQ8hrcDZmUcR-qi9UHy4IGA,5,8.0,20.0,12.0
ChIJF81YokAYl0cRyqG7o-PQTKE,5,8.0,20.0,12.0
ChIJf921QoLgmUcRVm1p40O94jA,5,9.0,20.0,11.0
ChIJAxxcebcDl0cRVZ8NJCdQNoA,5,8.0,20.0,12.0
ChIJfxMG4K3UmUcR2pkk2nhc_GI,5,8.5,20.0,11.5
ChIJSwzIp5jamUcRHEmRijRfX8U,5,9.0,20.0,11.0
ChIJZ8KaDBDXmUcR6O-YFnyXoXk,5,8.5,20.0,11.5
ChIJSQqnS8kWl0cR8ni2DxPzsek,5,8.0,20.0,12.0
ChIJYSOSTZQGl0cR5K9VtIYiTMY,5,8.0,20.0,12.0
ChIJTS2PGjfSmUcRRHPnjKSkjCU,5,8.5,18.5,10.0
ChIJCxNS0nbCmUcRrI3wB5lpK-w,5,8.0,20.0,12.0
ChIJVaQees_9lkcRFgU8JGcFkD0,5,8.5,20.0,11.5
ChIJa6gKWfzDmUcRPKCgZO_UjKo,5,9.0,20.0,11.0
ChIJT0i8yHZVlkcRVudb_GeqHi4,5,8.0,20.0,12.0
ChIJR2Mby7PmmUcRkNf8lXEfc-E,5,8.0,20.0,12.0
ChIJwYq1zZbDmUcR-8AZWR11c6c,5,8.0,20.0,12.0
ChIJpeQxfgWBl0cRD5i4YriAcKY,5,8.0,20.0,12.0
ChIJWZiNUdwymEcRvBlKTcfUb3g,5,8.0,20.0,12.0
ChIJC2TqEy9WmEcRxs5Wug1rNAY,5,8.5,20.0,11.5
ChIJr781b4XKmUcR4C7-2w6hnW8,5,8.5,20.0,11.5
ChIJ0TRxhVwcmUcRide_U9Xfm9A,5,8.5,20.0,11.5
ChIJpZ2eBhZJmEcRlbKFLMS0WL0,5,9.0,19.0,10.0
ChIJCV1tsBComUcR8CI0WsbHGHM,5,8.5,19.0,10.5
ChIJmcJwJ4QbmUcRL6oHeAKPCgs,5,8.5,20.0,11.5
ChIJ37CKYE2xmUcRFSJlXQtW4R8,5,8.5,19.5,11.0
ChIJYaMZBucFmUcRjdSMFrXNh5s,5,8.0,20.0,12.0
ChIJd9hSWemjmUcRUscnFHaqMwk,5,8.5,20.0,11.5
ChIJR4TPnBXGmUcRtGpx1msI6Nc,5,8.0,20.0,12.0
ChIJLXno86jImUcR_JAqHSmFTCU,5,8.5,23.0,14.5
ChIJc0gYEcK_mUcRwsDowFHvF0o,5,8.0,19.5,11.5
ChIJPSdeMq89mUcR1zh0yWxOyEk,5,9.0,20.0,11.0
ChIJJ4_Y4AaWmUcRAeFmxEn_LuI,5,8.0,22.0,14.0
ChIJrW32o2Ivn0cRj71f-ao0S7g,5,8.5,20.0,11.5
ChIJvxlLh3Yvn0cRu8N_d5rJUVU,5,8.0,20.0,12.0
ChIJpy9Pjrb_nkcRa5yzXWvfL3Q,5,8.0,20.0,12.0
ChIJkZ1voRf_nkcRCWpNEwrj0Ck,5,8.0,20.0,12.0
ChIJ-zNa2H_jnkcR0qDsc65zMv4,5,8.0,20.0,12.0
ChIJQTKFTJkqn0cRTr_RagBjuhs,5,8.0,20.0,12.0
ChIJ36RKKqcOn0cRlBHCy-_QtA4,5,8.0,20.0,12.0
ChIJy0gDC-j-nkcRT5jGn93fFRA,5,8.0,20.0,12.0
ChIJ4_Wo2tj9nkcRR521_2rDOHI,5,8.0,20.0,12.0
ChIJV0rJfxMAn0cRVlSY3SQCRn4,5,8.0,20.0,12.0
ChIJQbCcdNtVnkcRz3uOvTcHpOs,5,8.0,20.0,12.0
ChIJx_ygeHn_nkcRF9Z-TmkmBfQ,5,8.0,20.0,12.0
ChIJIyVSJLxXnkcRu06UuaiwjME,5,8.0,20.0,12.0
ChIJjSVEwHDBn0cRvwIpox_rEuA,5,8.0,20.0,12.0
ChIJTc3leMDBn0cRwQHzS95Et38,5,8.0,20.0,12.0
ChIJMbB-Fz_Cn0cRQnqXoVVVq0o,5,8.0,20.0,12.0
ChIJ3dNtF4B9dUcR2VW9-b6cLLE,5,8.0,20.0,12.0
ChIJL7P7cABldUcRMj-17d4uGtc,5,8.0,20.0,12.0
ChIJM9V9kvuyn0cRJ5oJdfu_Vw8,5,8.0,20.0,12.0
ChIJL7P7cABldUcRzhgdK7c0Z-g,5,8.0,20.0,12.0
ChIJ74-tdQoznkcRBn1xQW3-UQo,5,8.0,20.0,12.0
ChIJbXiMdOCin0cRmy350SaV16Y,5,8.0,20.0,12.0
ChIJD7nT3TBTnkcRKckB_U0Mtqs,5,8.0,20.0,12.0
ChIJTX57PqFankcRhvsZTQEUAiA,5,8.0,20.0,12.0
ChIJ0zCRnOkidUcRxSu_ruP2zaM,5,8.0,20.0,12.0
ChIJ8_R5BAAkdUcRuZfVVQEhi2k,5,8.0,20.0,12.0
ChIJW3iOZKERdUcR0weM2dx_tNI,5,8.0,19.0,11.0
ChIJCQ7fzxcFdUcRnMYcG3FiWaU,5,8.0,20.0,12.0
ChIJ4Yj1lib7dEcRDCuZ_S4vqAQ,5,8.0,20.0,12.0
ChIJ8zkk5HbtdEcRpyaeWPIbOQQ,5,8.0,20.0,12.0
ChIJB-VdSjnxdEcRqG-RcFIBn-Y,5,8.0,20.0,12.0
ChIJvSQtswNHdUcRrV2v6StW118,5,8.0,20.0,12.0
ChIJQ--UAvH_dEcRQ_c68fmWiJE,5,8.0,20.0,12.0
ChIJD_e3rmEVkUcRtO5m0mgRbm4,5,8.0,20.0,12.0
ChIJJVD39lhal0cR5yY6r1YbRXg,5,8.5,20.0,11.5
ChIJge--q9lFl0cRXuOYdSJ1Www,5,8.0,20.0,12.0
ChIJ2362_D0BmkcRXwx-lUiDWdM,5,8.0,20.0,12.0
ChIJfdCfjRYHmkcR8mcHvL8kwz0,5,8.0,19.0,11.0
ChIJc8gJn6IamkcRsgex21qAWs0,5,8.5,19.0,10.5
ChIJO2ja0DHKkEcRzVK83LL0T5c,5,8.5,19.0,10.5
ChIJhe2vGBbymUcRYaYmjspRpYY,5,8.0,20.0,12.0
ChIJI1qRNs0EmkcRn7yqcqAXx9E,5,8.5,19.0,10.5
ChIJz-mINZfHkEcRogeGo_mbyAI,5,8.5,19.0,10.5
ChIJ2f37ZBwcmkcRdPI1eZRay-U,5,8.0,20.0,12.0
ChIJDxgHmPgJmkcRd7hLKJo4tyI,5,8.5,20.0,11.5
ChIJjRaJRHIimkcRGZR17jhQPtk,5,8.5,20.0,11.5
ChIJnx93mxjtmUcRn-IwlKYr6L4,5,8.5,19.0,10.5
ChIJ-XjaILIPmkcRCcjlRX1xKJM,5,8.0,20.0,12.0
ChIJyQvoFFnCkEcRPgl5humZpyE,5,8.0,20.0,12.0
ChIJQ_l_r9dNmUcRsQoWIBfNmns,5,8.5,20.0,11.5
ChIJgXzw6oVmmUcRyRyTQASdj9A,5,8.5,20.0,11.5
ChIJ8-SeXt3Vm0cRVqm-KQQrqAM,5,8.5,20.0,11.5
ChIJXUW7uwNcmUcR00Ds_Xvbk6I,5,8.5,20.0,11.5
ChIJJdcyoZ3Um0cRm9ZQNrgWoi8,5,8.5,20.0,11.5
ChIJN81iKYxQmUcRUY1wwr0w8YM,5,8.5,20.0,11.5
ChIJbUaAe4hNmUcRSDEKGXpC7po,5,8.5,20.0,11.5
ChIJNQMnewCOmUcRGM2Z5PkdZFE,5,8.0,20.0,12.0
ChIJ-UH_wuCXnkcRbScFOHW1nEQ,5,8.0,20.0,12.0
ChIJJblcU1G9nkcRX_F0mslbsjM,5,9.0,20.0,11.0
ChIJs9cNz6HYnUcRimXI84tXFxI,5,8.0,20.0,12.0
ChIJP_UetWHfnUcR3jvnmzwTyiw,5,8.0,20.0,12.0
ChIJibNlHWzfnUcRtMcvVOolt8A,5,8.0,20.0,12.0
ChIJabLnp2DfnUcRiR5pFd93ZnE,5,8.0,20.0,12.0
ChIJ3b4EcO_YnUcRv654cWZXjgw,5,8.5,20.0,11.5
ChIJ4-Boafx1nkcRHckGNdBdFUQ,5,7.0,20.0,13.0
ChIJtZ1LKhZ2nkcR5sLDKfMJ89s,5,8.0,20.0,12.0
ChIJN1SPFvh1nkcRsDJz2nBN-9Q,5,8.0,20.0,12.0
ChIJ9focX93XnUcRxOtQT2KpVXM,5,8.0,20.0,12.0
ChIJYeuaXzy9nkcR25rHGFyDU8c,5,8.5,19.5,11.0
ChIJwcKIDczYnUcRD_3JAmzbhbs,5,8.0,20.0,12.0
ChIJgZPxGcuinkcRr_DPEUTPxwU,5,8.5,20.0,11.5
ChIJ8c5Q0B6YnkcReCkLyNJof6g,5,9.0,20.0,11.0
ChIJi3z88AKRnkcR-85RIHcsJOc,5,8.0,20.0,12.0
ChIJ8XRqyf6ZnkcRJLUCocfbiSQ,5,9.0,20.0,11.0
ChIJsdAaLr2inkcRB9odVx0W9ts,5,8.5,20.0,11.5
ChIJi6aIK3CYnkcRJ6mhi4C3UHE,5,9.0,18.5,9.5
ChIJf9UfqyyjnkcRsNH9JKQLC78,5,8.5,19.0,10.5
ChIJM8mTRYOYnkcR55nWr8PFhnI,5,8.0,20.0,12.0
ChIJvY8ws22ZnkcRhu-3LWcZYPQ,5,8.5,20.0,11.5
ChIJycEjr6SknkcRSltLwCf9guw,5,8.5,20.0,11.5
ChIJIyqClih0nkcRgm3mO13mbtw,5,8.0,20.0,12.0
ChIJN6jj2Ox3nkcRR9opR7Le2kE,5,8.0,20.0,12.0
ChIJ9Wwxv6SknkcROrrAsrNYwZA,5,8.5,20.0,11.5
ChIJ7S2QiQ9jnkcRsDhOpI084kw,5,8.5,20.0,11.5
ChIJCVR_L_1_nkcRSMyEr7LyOqo,5,8.5,20.0,11.5
ChIJBS3tI-V-nkcRjxK2JPWfX60,5,8.5,19.0,10.5
ChIJudwbOXsfnEcR8EUnLMGiSks,5,8.0,20.0,12.0
ChIJWz8cYqMqnEcRRxat2QaFUFY,5,8.5,20.0,11.5
ChIJHUL4Wul1nkcRsmUu0kEnfj4,5,8.5,20.0,11.5
ChIJlRd-elt6nkcR1VgaOQCTsX0,5,8.0,19.0,11.0
ChIJSdSBtmh_nkcRcwAok1ReN9c,5,8.5,20.0,11.5
ChIJs_YTuc0snEcRQwRybSW86Po,5,8.0,20.0,12.0
ChIJfUn5zm1cnkcR3AwTrxYUSag,5,8.0,20.0,12.0
ChIJLTDIyfd1nkcR6xdTD4OKdDs,5,8.0,20.0,12.0
ChIJ-bsVBtpxnkcRE_fbie4qfzM,5,8.0,20.0,12.0
ChIJNdSurbR4nkcRyQkSZ4xL-XA,5,8.0,20.0,12.0
ChIJHfMqVMJxnkcRWC2FemlZLpM,5,8.0,19.0,11.0
ChIJz61W8X13nkcRmQ_r9XyKHI0,5,8.0,20.0,12.0
ChIJQ0DYr0fUnUcRwNi_s4Cv0Fk,5,8.0,19.0,11.0
ChIJ551Kl0HWnUcR1S-_5X4Sk74,5,8.0,20.0,12.0
ChIJ9wD7t6p3nkcRYv4JsHvUFqw,5,8.0,20.0,12.0
ChIJLU5mUON_nkcRv_nBz-SBWdI,5,8.5,20.0,11.5
ChIJty4gcsR1nkcRPKEB1jsgUD8,5,8.0,20.0,12.0
ChIJB6A5QKvYnUcRvx6eAvxv66w,5,8.0,20.0,12.0
ChIJfV6QK-R1nkcRlc7TRacdQ6A,5,8.0,20.0,12.0
ChIJH-zD3vx3nkcRJGkr-Y3VUt0,5,7.0,20.0,13.0
ChIJjwFJ5yl0nkcRf3CTY0JGTHo,5,8.0,20.0,12.0
ChIJQTb52wB4nkcRHs5k9oLpa04,5,8.0,20.0,12.0
ChIJHVnJJnN2nkcR-rF-ns5a0PU,5,8.0,20.0,12.0
ChIJtZIzO3nYnUcR1pCy0JBoU58,5,8.0,20.0,12.0
ChIJ5bFfCYbXnUcRGmbRrm-JkHU,5,8.5,20.0,11.5
ChIJjYx2PiqrnkcRWweDYdS1Ki4,5,8.5,20.0,11.5
ChIJJ0UvEOh2nkcRDja0FUXWnqk,5,8.0,20.0,12.0
ChIJozVWkmPYnUcRtPd3V9kmOas,5,8.0,20.0,12.0
ChIJLyaclwB3nkcRI9CLQ60Td9o,5,8.0,20.0,12.0
ChIJ_V2vhcjYnUcRiTgqDnJiWrg,5,8.0,20.0,12.0
ChIJ6-EofSt2nkcRkEcVnHgFmbU,5,8.0,20.0,12.0
ChIJdXJ_ZXffnUcRJfzXNo0YGS0,5,8.5,20.0,11.5
ChIJBxyICuomnkcRsio8JQyuFFE,5,8.5,20.0,11.5
ChIJpU0vR_YlnkcRr5Wu5BbH6pI,5,8.0,20.0,12.0
ChIJ6SvHdAUmnkcRSsTbApaxYSw,5,8.0,20.0,12.0
ChIJgS5Wnc33dUcRYPXwQV0pi3E,5,8.0,19.0,11.0
ChIJmVSfL_wQnkcRoTXmQeHV3AA,5,8.0,20.0,12.0
ChIJEaL5C3x1nkcR2sv_KBKshRY,5,8.0,20.0,12.0
ChIJj5RLuNhqnkcRT-pqFDJNGbs,5,8.0,20.0,12.0
ChIJV5lH-1XrdUcRN7K4g3FkSyo,5,8.0,20.0,12.0
ChIJJx039FfvdUcRKX_turnMuKU,5,8.0,19.0,11.0
ChIJr2aF_jxrnkcRv5ADuv5ELOI,5,9.0,20.0,11.0
ChIJWQfhiiXCdUcRoT_l4PirQuQ,5,8.0,19.0,11.0
ChIJaUKibb9tnkcRXWz71MNhRos,5,8.0,20.0,12.0
ChIJT4ftnBXEdUcRsAPYZquJU7Y,5,8.0,20.0,12.0
ChIJq5SRd1NynkcRuFSmfDi2RKA,5,8.0,20.0,12.0
ChIJxW5nyD5znkcRAJ_7C9lmx3k,5,8.0,19.0,11.0
ChIJJWr8GM4LnkcR_5jU5UDsoCc,5,8.5,20.0,11.5
ChIJU5x-Y-XhnUcRjhAviXT1fTc,5,8.0,20.0,12.0
ChIJ1deg0qvadUcR5DorH01sVxY,5,8.0,20.0,12.0
ChIJPWKgiHJ1nkcRLC4aDsAyo6o,5,8.0,20.0,12.0
ChIJ83ddszx1nkcRzeXHydedavQ,5,8.0,20.0,12.0
ChIJa5ereg11nkcR1XAxXR4TSoI,5,8.0,20.0,12.0
ChIJczVGPQXgnUcRyf5gIJKytwg,5,8.0,20.0,12.0
ChIJLbVWvvffnUcRxygpC2RIGaw,5,8.0,20.0,12.0
ChIJ6wq21191nkcRolCwLabJlA4,5,8.0,20.0,12.0
ChIJ2R2MABvCdUcRvs0OaMVLdlU,5,8.0,20.0,12.0
ChIJb5UerR_gnUcRxy2N25elvwA,5,8.0,20.0,12.0
ChIJZW_f4k8enkcRI5ryeZ7buxk,5,8.5,20.0,11.5
ChIJI2FHsZZYdEcRfFzTHnzQesw,5,8.0,20.0,12.0
ChIJ_elsrg5FdEcRDoEBQ1CCfN8,5,8.0,20.0,12.0
ChIJWRAtIh81dEcRJrIsN6La4w8,5,7.0,20.0,13.0
ChIJT-2IdiOKdEcR62Rdk7RLXaM,5,8.0,20.0,12.0
ChIJ-8BAugSkdUcR0BoBWUTlIQg,5,8.0,20.0,12.0
ChIJ-Y_a-ERXdEcRq4DD7SavWDs,5,8.0,20.0,12.0
ChIJawEMCYBcdEcR-l-XhJu1OpE,5,8.0,20.0,12.0
ChIJGZCkC5wckUcRvM_Qnf5Qj4Q,5,9.0,20.0,11.0
ChIJpYWZ_OwSsEcRwkV6UDtCnYg,5,8.0,20.0,12.0
ChIJCU2DcuZhmkcRl80hyUJOoEs,5,8.0,20.0,12.0
ChIJh8H7RIGGkEcR-CGVP90naTg,5,8.5,19.0,10.5
ChIJSYO5sCmWkEcRfoZrgYUts2Y,5,9.0,20.0,11.0
ChIJkdSatynykEcRt5ZaC_a5NpM,5,8.5,19.0,10.5
ChIJ-YFp5DLvm0cR6Fb1j-E5WIc,5,8.5,20.0,11.5
ChIJZw6GhR6vm0cRasYNGb9hz18,5,9.0,19.0,10.0
ChIJXcaNSo-fm0cRE06fRj3uK6E,5,9.0,20.0,11.0
ChIJu3xAoOCvm0cRv2KVNquEtvg,5,8.5,20.0,11.5
ChIJbWWH948Hm0cROocPEu8jkRQ,5,8.5,19.0,10.5
ChIJKeIzRkj1m0cRhVV1M1EoMBw,5,8.0,20.0,12.0
ChIJiyqYY0Z5nEcRGuQ9VRGbXlY,5,8.0,20.0,12.0
ChIJN5SOyHDXnUcR3weukRwnFAk,5,8.5,20.0,11.5
ChIJjbDr-EbZnUcRQVrRo54HkPY,5,8.0,20.0,12.0
ChIJk0kp-7TenUcR4k5f1AHrYEk,5,8.0,20.0,12.0
ChIJaxKbLIMznEcRYwGT9R1I2D4,5,8.0,20.0,12.0
ChIJ02wxt7QynEcRCne2fEUsBeE,5,8.0,20.0,12.0
ChIJbVuG9Wq1nUcRZMFedzHoiyQ,5,8.0,19.0,11.0
ChIJ9S9mR68UnEcRdBfF_NstUhw,5,8.0,20.0,12.0
ChIJ29km0inQnUcRmTezdi1FDaw,5,8.5,19.0,10.5
ChIJE2yiPj_JnUcRJtBZbG-Vnfk,5,8.0,20.0,12.0
ChIJ6_cS5c7QnUcR6QRx3wKuzTA,5,8.0,20.0,12.0
ChIJXRJl2JYRnEcRCTmK8Cn75LI,5,8.0,19.0,11.0
ChIJa3g4AL3ZnUcRbrqSFo5FJNI,5,8.0,20.0,12.0
ChIJyy92Tg3cnUcROOzwj2BPKWM,5,8.0,20.0,12.0
ChIJtdAtXklrnEcRjsJ7nMT_vFs,5,9.0,19.0,10.0
ChIJjT7dJrbEnUcRYQ52NXlJmFo,5,8.0,20.0,12.0
ChIJTRuFNz3BnUcRLcntWGzcI94,5,8.0,20.0,12.0
ChIJlV-SXTSunUcRDy6FuM8SZXQ,5,8.0,20.0,12.0
ChIJJ8u35OK7nUcRjjGt8WwS58o,5,8.5,19.0,10.5
ChIJ6ZtpqPjAnUcR6i4nmsq1duQ,5,8.0,20.0,12.0
ChIJgxzySNPenUcRyoRnRvQyRXg,5,8.0,20.0,12.0
ChIJeQf_im6UnUcRUxSg658zH8g,5,8.0,20.0,12.0
ChIJFdq3w82QnUcR6hvr1MqiNSI,5,8.0,19.0,11.0
ChIJi_OWQ5vdnUcR7lr9qr7e7e0,5,8.0,20.0,12.0
ChIJy8zoKUgadkcRPsqakoBGXs8,5,8.5,19.0,10.5
ChIJvRNQjMsddkcRag08MqIbBXw,5,8.0,19.0,11.0
ChIJH-0ij_H-nUcRtL2CrudmC6s,5,8.0,20.0,12.0
ChIJTaBj_jMadkcR6HvrsCEdus4,5,8.0,23.0,15.0
ChIJ6Y87kTQYdkcRyBo_dDhLtug,5,8.0,20.0,12.0
ChIJwc0inA3inUcRwsOwRYqOfUo,5,8.5,19.0,10.5
ChIJ_0lKFSDhnUcRrdw8yyRSnQQ,5,8.0,19.0,11.0
ChIJ00YZ3RX2nUcRhHHvQwn0Ihc,5,8.0,20.0,12.0
ChIJAfSwFb7inUcRT03-Q3rss4c,5,8.5,20.0,11.5
ChIJJ9zMrVbfdUcR3bWwG0mw6lY,5,8.0,20.0,12.0
ChIJu7s8btd6dkcR9dvWrxQcuxc,5,8.0,19.0,11.0
ChIJ1yr_JPDgnUcRi87rN0KWhtA,5,8.0,20.0,12.0
ChIJc8TbLW-LnUcRpcttWPrz42M,5,8.0,20.0,12.0
ChIJJa8p8n7unUcRlxH6yCCnSE0,5,8.0,20.0,12.0
ChIJQVE1GRjknUcRnEcifhdx_R0,5,8.0,20.0,12.0
ChIJmdsMiBjmnUcRs09x3J4Evto,5,8.0,20.0,12.0
ChIJfXhxjyvnnUcRSc1qgd0oJks,5,8.0,20.0,12.0
ChIJj17cjRnenUcR1LjV1NexQZs,5,8.0,20.0,12.0
ChIJ6ZpFBko9dkcR3a1y7m2PTR8,5,8.5,20.0,11.5
ChIJi7MiUBKBdkcRYz2J5UoS-so,5,8.0,20.0,12.0
ChIJxfEeWqySdkcRIfjvUyUoAAA,5,8.0,19.0,11.0
ChIJv8EsDZLWdUcRMieZFT_uSw8,5,8.0,20.0,12.0
ChIJ4zeLG5hokEcRxD_iV1Lx9Tw,5,8.0,20.0,12.0
ChIJU0-rwJIOm0cRD5kQmLZ3Xdk,5,8.0,20.0,12.0
ChIJs2pwgpSpnUcREwulUPbSfHs,5,8.0,20.0,12.0
ChIJg_kL5KsOnUcRF3W2zw8pbjI,5,8.0,19.0,11.0
ChIJfzHAreL1nEcRCoQnmWD10qE,5,8.0,20.0,12.0
ChIJsag6W9AGnUcRoznSsJ63Pu0,5,8.5,20.0,11.5
ChIJ8RAMRes5dkcRCNmAU-nLXNU,5,8.0,20.0,12.0
ChIJKaMu70SWtEcRiHdp4iw64EU,6,8.0,18.0,10.0
ChIJ14n-8afttEcRXGDR9zJRTas,6,8.5,20.0,11.5
ChIJAwmE1fmYtEcR8PthuDm9TYg,6,8.0,16.0,8.0
ChIJUbfM7o3etEcRa9bIwRp-NPw,6,8.5,18.0,9.5
ChIJ6WJXhqiEtEcRVXN75bSgd3E,6,8.0,21.0,13.0
ChIJu_MaoDR-s0cRIcHG_8jOEfA,6,8.0,19.0,11.0
ChIJOQaZmCRos0cRiQZcDYienhQ,6,8.0,20.0,12.0
ChIJ79sUvJdCs0cRK_3R8Zx9d1g,6,9.0,20.0,11.0
ChIJuxgn43IZs0cRGNaowRri-y0,6,8.0,14.0,6.0
ChIJ__kTzFhBs0cRB9ACZDQka34,6,8.0,16.0,8.0
ChIJJz1_ib1Cs0cR6q8YaMfS_FM,6,8.0,18.0,10.0
ChIJpxmPEyIRs0cRWjUuCjNPsrg,6,8.0,20.0,12.0
ChIJUz2Vxu9Cs0cRQKGrncvTDzM,6,8.0,20.0,12.0
ChIJwyU1Sz9rs0cRe2QZlZUagwA,6,8.0,18.0,10.0
ChIJQQM2tTBds0cRVL9xd7bHAwA,6,8.0,20.0,12.0
ChIJvWS-ggFDs0cRtrdXLol0Ir4,6,8.0,20.0,12.0
ChIJJ-w0yZdCs0cRXUxJakez6sk,6,8.0,20.0,12.0
ChIJx-4DlQlos0cRb-VNr__VLuI,6,8.0,20.0,12.0
ChIJOXVNKHtns0cRtEB6vJ6gPys,6,8.0,20.0,12.0
ChIJSWfS7BVvs0cRvDMPnWoGoKU,6,8.0,20.0,12.0
ChIJecLSdLUMs0cRApzKULM1cbM,6,8.0,17.0,9.0
ChIJU5cGE1Fzs0cRXucnNtdJevs,6,8.0,20.0,12.0
ChIJU-R3nQFDs0cRKCdYR6ABVQ4,6,8.0,18.0,10.0
ChIJbdCuTc9Cs0cRcEFjWmXVy_E,6,8.0,18.0,10.0
ChIJMUHDBrYMs0cR7Ca4lgSI8-Q,6,8.0,18.0,10.0
ChIJ4T85dL5Cs0cRmRVvmQSkcAI,6,8.0,18.0,10.0
ChIJF2HypplHq0cRp6nYzy7QiVA,6,8.5,18.0,9.5
ChIJaek10fBltEcRlqY6E3554fo,6,8.0,20.0,12.0
ChIJd7DHiPd4tEcR-yf_e28rpcg,6,8.0,20.0,12.0
ChIJlaFxbth_s0cRkwy2TwCkup4,6,8.0,19.0,11.0
ChIJQ_4IYbx_s0cRRh8AJJR5bSk,6,8.0,19.0,11.0
ChIJGbmCqcJ0tEcRiZBIj7lQG-k,6,8.0,19.0,11.0
ChIJY9WrlMuOs0cRFlmOQjejGEY,6,8.0,20.0,12.0
ChIJJ_LQKLqOs0cRDjS-fwasCd4,6,8.0,18.0,10.0
ChIJj3nutZKOs0cRUxKpLH9w2hk,6,8.0,21.0,13.0
ChIJJ5vevUrzs0cRbqGdULSqFfo,6,8.0,20.0,12.0
ChIJRepR53pWskcRWhXBjnpPONw,6,8.0,19.0,11.0
ChIJl-AlEmBWskcRODdpE4YETJQ,6,9.0,20.0,11.0
ChIJ1bR0c2tWskcROS07Y8Ib0Nc,6,13.0,18.0,5.0
ChIJ92efGUYAs0cRw7Yh0NhGqiQ,6,8.0,14.0,6.0
ChIJmw_GLVNUskcR-tLvmVn2gzI,6,8.0,20.0,12.0
ChIJo6oOV2hWskcRRiZQnw1xC_g,6,8.5,16.0,7.5
ChIJ4VaEU1xWskcRqyF99rrmfeE,6,13.0,18.0,5.0
